v1,v2,language,source
ham,"అమీ యురే ఒక అందమైన, తెలివైన మహిళను చూడండి మరియు నేను మిమ్మల్ని చాలా ఇష్టపడతాను. నాకు తెలుసు మీరు నన్ను ఇష్టపడతారని నాకు తెలుసు, కాబట్టి డోనా ఆందోళన చెందవద్దు.",Telugu,Microsoft
ham,మీరు స్థిరంగా తెలివితేటలు మరియు దయతో ఉండటం యొక్క ఫలితం అని నేను ఆశిస్తున్నాను. ప్రాక్టికల్ లింకుల గురించి అతన్ని అడగడం ప్రారంభించండి మరియు మీ చెవులను తెరిచి ఉంచండి మరియు ఆల్ ది బెస్ట్. ttyl,Telugu,Microsoft
ham,"1.20 ఆ కాల్ ఖర్చు. అది చెడ్డది కాదనుకుంటాను. మిస్ యా, నీ అవసరం, కావల్, లవ్ యూ",Telugu,Microsoft
ham,చాలా భిన్నమైన అనుభూతితో ముందుకు సాగడం.నిర్ణయాలు తీసుకోవడం మరియు వాటిని ఎదుర్కోవడం ఒకటే వ్యక్తి.కాలం నేను నమ్మే ప్రతిదాన్ని నయం చేస్తుంది.,Telugu,Microsoft
ham,మీరు ఎక్కడకు వెళ్ళారు? నా ఫోన్ చచ్చిపోతుంది నువ్వు ఇక్కడే వుండాలి,Telugu,Microsoft
ham,గొప్ప. ఎప్పుడూ బెటర్ కాదు. ప్రతిరోజూ దేవునికి కృతజ్ఞతలు చెప్పడానికి మరిన్ని కారణాలను ఇస్తుంది,Telugu,Microsoft
spam,"UpgrdCentre ఆరెంజ్ కస్టమర్, మీరు ఇప్పుడు మీ విశ్వసనీయత కొరకు మీ ఉచిత కెమెరా ఫోన్ అప్ గ్రేడ్ ని క్లెయిమ్ చేసుకోవచ్చు. ఇప్పుడు 0207 153 9153 కు కాల్ చేయండి. ఈ ఆఫర్ జూలై 26తో ముగుస్తుంది. టీ అండ్ సీలు వర్తిస్తాయి. అందుబాటులో ఉన్న ఆప్ట్ అవుట్",Telugu,Microsoft
ham,సరే నేను రైల్వే వెళ్తున్నాను.,Telugu,Microsoft
ham,గొప్ప యువరాణి! మౌఖికంగా ఇవ్వడం మరియు స్వీకరించడం నాకు చాలా ఇష్టం. డాగ్గీ స్టైల్ నా ఫావ్ పొజిషన్. మరి మీరు ఎలా ఉన్నారు? రాత్రిపూట &lt;#&gt; సార్లు ప్రేమించడాన్ని నేను ఆస్వాదిస్తాను:),Telugu,Microsoft
ham,ఆ వస్తువు అక్కడ జారిపోకుండా ఉండేందుకు రోడ్లపై పెట్టడం లేదా?,Telugu,Microsoft
ham,మీరు మీ బైక్ ను ఎప్పుడు నడపబోతున్నారు?,Telugu,Microsoft
ham,"అవును, అవసరం లేదు. నేను 4 e వర్షం 2 స్టాప్ కోసం వేచి ఉంటాను.",Telugu,Microsoft
ham,చాలా కంపెనీలు ఉన్నాయి. భాష చెప్పండి.,Telugu,Microsoft
spam,ఓక్ మెయిల్: ప్రియమైన డేవ్ మీ 4* టెనెరిఫే హాలిడే లేదా #5000 క్యాష్ అవార్డును సేకరించడానికి ఇది మీ చివరి నోటీసు! ల్యాండ్ లైన్ నుంచి 09061743806 కు కాల్ చేయండి. TCs SAE Box326 CW25WX 150ppm,Telugu,Microsoft
ham,"శూన్యం. ఇక్కడ డబ్బు మీ ఖాతాలోకి ప్రవేశించిన తర్వాత, బ్యాంక్ దాని ఫ్లాట్ రేటును తొలగిస్తుందని నేను అర్థం చేసుకున్నాను. ఎవరో #&gt; &lt; నా ఖాతాకు బదిలీ చేశారు మరియు &lt; #&gt; డాలర్లు తొలగించబడ్డాయి. కాబట్టి బ్యాంకులు భిన్నంగా ఉంటాయి మరియు ఛార్జీలు కూడా differ.be మీరు ఖాతా వివరాలను కాస్ కు పంపుతున్న 9జె వ్యక్తిని మీరు ఖచ్చితంగా నమ్ముతారు...",Telugu,Microsoft
spam,ఈ రాత్రికి 2 వేయాలనుకుంటున్నారా? నిజమైన డాగింగ్ లొకేషన్ లు డైరెక్ట్ 2 మీ మాబ్ కు పంపాలనుకుంటున్నారా? MOANను 69888Nytకు Txt చేయడం ద్వారా UK యొక్క అతిపెద్ద డాగింగ్ నెట్ వర్క్ లో చేరండి. ec2a. 31p.msg@150p,Telugu,Microsoft
ham,సరే నేను పదిహేను నిమిషాల్లో యూఎస్ ఎఫ్ కు వెళతాను.,Telugu,Microsoft
ham,లవ్ యూ ఆతీ.. లవ్ యూ..,Telugu,Microsoft
ham,టెన్షన్ ఆహ్?ఏమిటి మాచి?ఏదైనా సమస్య?,Telugu,Microsoft
ham,"K, మీరు పూర్తయిన తర్వాత నేను మరో 8వ తేదీని తీసుకోవచ్చా?",Telugu,Microsoft
ham,మీరు ఎప్పుడు తిరిగి వస్తారు? ఎమ్ సిఆర్ కోసం ఉండకపోవడం గురించి మీరు ఆలోచిస్తున్నారని జి చెప్పారు,Telugu,Microsoft
ham,"దాదాపు అక్కడ, మిమ్మల్ని ఒక సెకనులో కలుద్దాం",Telugu,Microsoft
ham,టీవీ చూస్తూ...,Telugu,Microsoft
ham,థాంక్యూ బేబీ! అసలు విషయం రుచి చూడటానికి నేను వేచి ఉండలేను...,Telugu,Microsoft
ham,మీరు మీ ఫేస్ బుక్ ని జేక్ వాన్ తుగ్లీఫ్ ఫాల్కనర్ఫ్ గా మార్చుకోవాలి.,Telugu,Microsoft
ham,ఒకవేళ గెలిస్తే చాలా కాలం పాటు నెం.1 జట్టుగా నిలుస్తుంది.,Telugu,Microsoft
spam,"ఉచిత సందేశం నిబంధనలు మరియు షరతుల కోసం, www.07781482378.com సందర్శించండి అనే పదంతో ఈ సందేశానికి ప్రతిస్పందించడం ద్వారా మీ 500 ఉచిత టెక్స్ట్ సందేశాలను యాక్టివేట్ చేయండి",Telugu,Microsoft
ham,"నాణ్యతపై ఆధారపడి ఉంటుంది. నేను పంపిన రకం కావాలనుకుంటే, మసకబారిన వైభవం, అప్పుడు సుమారు 6. మీకు రాల్ఫ్స్ కావాలంటే 2 కావచ్చు",Telugu,Microsoft
ham,మీరు టెస్ట్ సందేశాన్ని పంపగలరా అని నేను ఫిక్స్ చేశానని అనుకుంటున్నాను?,Telugu,Microsoft
ham,Error: 429,Telugu,Microsoft
spam,Error: 429,Telugu,Microsoft
ham,"Jurong Point, Crazy .. तक जाओ .. केवल बगिस n महान दुनिया में उपलब्ध है ला ई बुफे ... सिने वहाँ अमोरे वाट हो गया ...",Hindi,Google
